2023_RGB_8cm_W24B_23: left=-23000.0, bottom=-3745000.0, right=-22000.0, top=-3744000.0
2023_RGB_8cm_W24B_24: left=-22000.0, bottom=-3745000.0, right=-21000.0, top=-3744000.0
2023_RGB_8cm_W24B_25: left=-21000.0, bottom=-3745000.0, right=-20000.0, top=-3744000.0
2023_RGB_8cm_W24C_1: left=-30000.0, bottom=-3746000.0, right=-29000.0, top=-3745000.0
2023_RGB_8cm_W24C_2: left=-29000.0, bottom=-3746000.0, right=-28000.0, top=-3745000.0
2023_RGB_8cm_W24C_3: left=-28000.0, bottom=-3746000.0, right=-27000.0, top=-3745000.0
2023_RGB_8cm_W24C_4: left=-27000.0, bottom=-3746000.0, right=-26000.0, top=-3745000.0
2023_RGB_8cm_W24C_5: left=-26000.0, bottom=-3746000.0, right=-25000.0, top=-3745000.0
2023_RGB_8cm_W24C_6: left=-30000.0, bottom=-3747000.0, right=-29000.0, top=-3746000.0
2023_RGB_8cm_W24C_7: left=-29000.0, bottom=-3747000.0, right=-28000.0, top=-3746000.0
2023_RGB_8cm_W24C_8: left=-28000.0, bottom=-3747000.0, right=-27000.0, top=-3746000.0
2023_RGB_8cm_W24C_9: left=-27000.0, bottom=-3747000.0, right=-26000.0, top=-3746000.0
2023_RGB_8cm_W24C_10: left=-26000.0, bottom=-3747000.0, right=-25000.0, top=-3746000.0
2023_RGB_8cm_W24C_11: left=-30000.0, bottom=-3748000.0, right=-29000.0, top=-3747000.0
2023_RGB_8cm_W24C_12: left=-29000.0, bottom=-3748000.0, right=-28000.0, top=-3747000.0
2023_RGB_8cm_W24C_13: left=-28000.0, bottom=-3748000.0, right=-27000.0, top=-3747000.0
2023_RGB_8cm_W24C_14: left=-27000.0, bottom=-3748000.0, right=-26000.0, top=-3747000.0
2023_RGB_8cm_W24C_15: left=-26000.0, bottom=-3748000.0, right=-25000.0, top=-3747000.0
2023_RGB_8cm_W24C_16: left=-30000.0, bottom=-3749000.0, right=-29000.0, top=-3748000.0
2023_RGB_8cm_W24C_17: left=-29000.0, bottom=-3749000.0, right=-28000.0, top=-3748000.0
2023_RGB_8cm_W24C_18: left=-28000.0, bottom=-3749000.0, right=-27000.0, top=-3748000.0
2023_RGB_8cm_W24C_19: left=-27000.0, bottom=-3749000.0, right=-26000.0, top=-3748000.0
2023_RGB_8cm_W24C_20: left=-26000.0, bottom=-3749000.0, right=-25000.0, top=-3748000.0
2023_RGB_8cm_W24C_21: left=-30000.0, bottom=-3750000.0, right=-29000.0, top=-3749000.0
2023_RGB_8cm_W24C_22: left=-29000.0, bottom=-3750000.0, right=-28000.0, top=-3749000.0
2023_RGB_8cm_W24C_23: left=-28000.0, bottom=-3750000.0, right=-27000.0, top=-3749000.0
2023_RGB_8cm_W24C_24: left=-27000.0, bottom=-3750000.0, right=-26000.0, top=-3749000.0
2023_RGB_8cm_W24C_25: left=-26000.0, bottom=-3750000.0, right=-25000.0, top=-3749000.0
2023_RGB_8cm_W24D_1: left=-25000.0, bottom=-3746000.0, right=-24000.0, top=-3745000.0
2023_RGB_8cm_W24D_2: left=-24000.0, bottom=-3746000.0, right=-23000.0, top=-3745000.0
2023_RGB_8cm_W24D_3: left=-23000.0, bottom=-3746000.0, right=-22000.0, top=-3745000.0
2023_RGB_8cm_W24D_4: left=-22000.0, bottom=-3746000.0, right=-21000.0, top=-3745000.0
2023_RGB_8cm_W24D_6: left=-25000.0, bottom=-3747000.0, right=-24000.0, top=-3746000.0
2023_RGB_8cm_W24D_7: left=-24000.0, bottom=-3747000.0, right=-23000.0, top=-3746000.0
2023_RGB_8cm_W24D_8: left=-23000.0, bottom=-3747000.0, right=-22000.0, top=-3746000.0
2023_RGB_8cm_W24D_11: left=-25000.0, bottom=-3748000.0, right=-24000.0, top=-3747000.0
2023_RGB_8cm_W24D_12: left=-24000.0, bottom=-3748000.0, right=-23000.0, top=-3747000.0
2023_RGB_8cm_W24D_13: left=-23000.0, bottom=-3748000.0, right=-22000.0, top=-3747000.0
2023_RGB_8cm_W24D_16: left=-25000.0, bottom=-3749000.0, right=-24000.0, top=-3748000.0
2023_RGB_8cm_W24D_17: left=-24000.0, bottom=-3749000.0, right=-23000.0, top=-3748000.0
2023_RGB_8cm_W24D_18: left=-23000.0, bottom=-3749000.0, right=-22000.0, top=-3748000.0
2023_RGB_8cm_W24D_21: left=-25000.0, bottom=-3750000.0, right=-24000.0, top=-3749000.0
2023_RGB_8cm_W24D_22: left=-24000.0, bottom=-3750000.0, right=-23000.0, top=-3749000.0
2023_RGB_8cm_W24D_23: left=-23000.0, bottom=-3750000.0, right=-22000.0, top=-3749000.0
2023_RGB_8cm_W25A_1: left=-30000.0, bottom=-3751000.0, right=-29000.0, top=-3750000.0
2023_RGB_8cm_W25A_2: left=-29000.0, bottom=-3751000.0, right=-28000.0, top=-3750000.0
2023_RGB_8cm_W25A_3: left=-28000.0, bottom=-3751000.0, right=-27000.0, top=-3750000.0
2023_RGB_8cm_W25A_5: left=-26000.0, bottom=-3751000.0, right=-25000.0, top=-3750000.0
2023_RGB_8cm_W25A_8: left=-28000.0, bottom=-3752000.0, right=-27000.0, top=-3751000.0
2023_RGB_8cm_W25A_9: left=-27000.0, bottom=-3752000.0, right=-26000.0, top=-3751000.0
2023_RGB_8cm_W25A_10: left=-26000.0, bottom=-3752000.0, right=-25000.0, top=-3751000.0
2023_RGB_8cm_W25A_11: left=-30000.0, bottom=-3753000.0, right=-29000.0, top=-3752000.0
2023_RGB_8cm_W25A_12: left=-29000.0, bottom=-3753000.0, right=-28000.0, top=-3752000.0
2023_RGB_8cm_W25A_13: left=-28000.0, bottom=-3753000.0, right=-27000.0, top=-3752000.0
2023_RGB_8cm_W25A_14: left=-27000.0, bottom=-3753000.0, right=-26000.0, top=-3752000.0
2023_RGB_8cm_W25A_15: left=-26000.0, bottom=-3753000.0, right=-25000.0, top=-3752000.0
2023_RGB_8cm_W25A_16: left=-30000.0, bottom=-3754000.0, right=-29000.0, top=-3753000.0
2023_RGB_8cm_W25A_17: left=-29000.0, bottom=-3754000.0, right=-28000.0, top=-3753000.0
2023_RGB_8cm_W25A_18: left=-28000.0, bottom=-3754000.0, right=-27000.0, top=-3753000.0
2023_RGB_8cm_W25A_19: left=-27000.0, bottom=-3754000.0, right=-26000.0, top=-3753000.0
2023_RGB_8cm_W25A_20: left=-26000.0, bottom=-3754000.0, right=-25000.0, top=-3753000.0
2023_RGB_8cm_W25A_21: left=-30000.0, bottom=-3755000.0, right=-29000.0, top=-3754000.0
2023_RGB_8cm_W25A_22: left=-29000.0, bottom=-3755000.0, right=-28000.0, top=-3754000.0
2023_RGB_8cm_W25A_23: left=-28000.0, bottom=-3755000.0, right=-27000.0, top=-3754000.0
2023_RGB_8cm_W25A_24: left=-27000.0, bottom=-3755000.0, right=-26000.0, top=-3754000.0
2023_RGB_8cm_W25A_25: left=-26000.0, bottom=-3755000.0, right=-25000.0, top=-3754000.0
2023_RGB_8cm_W25B_1: left=-25000.0, bottom=-3751000.0, right=-24000.0, top=-3750000.0
2023_RGB_8cm_W25B_3: left=-23000.0, bottom=-3751000.0, right=-22000.0, top=-3750000.0
2023_RGB_8cm_W25B_7: left=-24000.0, bottom=-3752000.0, right=-23000.0, top=-3751000.0
2023_RGB_8cm_W25B_8: left=-23000.0, bottom=-3752000.0, right=-22000.0, top=-3751000.0
2023_RGB_8cm_W25B_11: left=-25000.0, bottom=-3753000.0, right=-24000.0, top=-3752000.0
2023_RGB_8cm_W25B_12: left=-24000.0, bottom=-3753000.0, right=-23000.0, top=-3752000.0
2023_RGB_8cm_W25B_16: left=-25000.0, bottom=-3754000.0, right=-24000.0, top=-3753000.0
2023_RGB_8cm_W25B_21: left=-25000.0, bottom=-3755000.0, right=-24000.0, top=-3754000.0
2023_RGB_8cm_W25C_1: left=-30000.0, bottom=-3756000.0, right=-29000.0, top=-3755000.0
2023_RGB_8cm_W25C_2: left=-29000.0, bottom=-3756000.0, right=-28000.0, top=-3755000.0
2023_RGB_8cm_W25C_3: left=-28000.0, bottom=-3756000.0, right=-27000.0, top=-3755000.0
2023_RGB_8cm_W25C_4: left=-27000.0, bottom=-3756000.0, right=-26000.0, top=-3755000.0
2023_RGB_8cm_W25C_5: left=-26000.0, bottom=-3756000.0, right=-25000.0, top=-3755000.0
2023_RGB_8cm_W25C_6: left=-30000.0, bottom=-3757000.0, right=-29000.0, top=-3756000.0
2023_RGB_8cm_W25C_7: left=-29000.0, bottom=-3757000.0, right=-28000.0, top=-3756000.0
2023_RGB_8cm_W25C_8: left=-28000.0, bottom=-3757000.0, right=-27000.0, top=-3756000.0
2023_RGB_8cm_W25C_9: left=-27000.0, bottom=-3757000.0, right=-26000.0, top=-3756000.0
2023_RGB_8cm_W25C_12: left=-29000.0, bottom=-3758000.0, right=-28000.0, top=-3757000.0
2023_RGB_8cm_W25C_13: left=-28000.0, bottom=-3758000.0, right=-27000.0, top=-3757000.0
2023_RGB_8cm_W25C_14: left=-27000.0, bottom=-3758000.0, right=-26000.0, top=-3757000.0
2023_RGB_8cm_W25C_15: left=-26000.0, bottom=-3758000.0, right=-25000.0, top=-3757000.0
2023_RGB_8cm_W25C_16: left=-30000.0, bottom=-3759000.0, right=-29000.0, top=-3758000.0
2023_RGB_8cm_W25C_17: left=-29000.0, bottom=-3759000.0, right=-28000.0, top=-3758000.0
2023_RGB_8cm_W25C_18: left=-28000.0, bottom=-3759000.0, right=-27000.0, top=-3758000.0
2023_RGB_8cm_W25C_19: left=-27000.0, bottom=-3759000.0, right=-26000.0, top=-3758000.0
2023_RGB_8cm_W25C_20: left=-26000.0, bottom=-3759000.0, right=-25000.0, top=-3758000.0
2023_RGB_8cm_W25C_21: left=-30000.0, bottom=-3760000.0, right=-29000.0, top=-3759000.0
2023_RGB_8cm_W25C_22: left=-29000.0, bottom=-3760000.0, right=-28000.0, top=-3759000.0
2023_RGB_8cm_W25C_23: left=-28000.0, bottom=-3760000.0, right=-27000.0, top=-3759000.0
2023_RGB_8cm_W25C_24: left=-27000.0, bottom=-3760000.0, right=-26000.0, top=-3759000.0
2023_RGB_8cm_W25C_25: left=-26000.0, bottom=-3760000.0, right=-25000.0, top=-3759000.0
2023_RGB_8cm_W25D_1: left=-25000.0, bottom=-3756000.0, right=-24000.0, top=-3755000.0
2023_RGB_8cm_W25D_2: left=-24000.0, bottom=-3756000.0, right=-23000.0, top=-3755000.0
2023_RGB_8cm_W25D_6: left=-25000.0, bottom=-3757000.0, right=-24000.0, top=-3756000.0
2023_RGB_8cm_W25D_7: left=-24000.0, bottom=-3757000.0, right=-23000.0, top=-3756000.0
2023_RGB_8cm_W25D_11: left=-25000.0, bottom=-3758000.0, right=-24000.0, top=-3757000.0
2023_RGB_8cm_W25D_12: left=-24000.0, bottom=-3758000.0, right=-23000.0, top=-3757000.0
2023_RGB_8cm_W25D_16: left=-25000.0, bottom=-3759000.0, right=-24000.0, top=-3758000.0
2023_RGB_8cm_W25D_17: left=-24000.0, bottom=-3759000.0, right=-23000.0, top=-3758000.0
2023_RGB_8cm_W25D_21: left=-25000.0, bottom=-3760000.0, right=-24000.0, top=-3759000.0
2023_RGB_8cm_W25D_22: left=-24000.0, bottom=-3760000.0, right=-23000.0, top=-3759000.0
2023_RGB_8cm_W26A_1: left=-30000.0, bottom=-3761000.0, right=-29000.0, top=-3760000.0
2023_RGB_8cm_W26A_2: left=-29000.0, bottom=-3761000.0, right=-28000.0, top=-3760000.0
2023_RGB_8cm_W26A_3: left=-28000.0, bottom=-3761000.0, right=-27000.0, top=-3760000.0
2023_RGB_8cm_W26A_4: left=-27000.0, bottom=-3761000.0, right=-26000.0, top=-3760000.0
2023_RGB_8cm_W26A_5: left=-26000.0, bottom=-3761000.0, right=-25000.0, top=-3760000.0
2023_RGB_8cm_W26A_6: left=-30000.0, bottom=-3762000.0, right=-29000.0, top=-3761000.0
2023_RGB_8cm_W26A_7: left=-29000.0, bottom=-3762000.0, right=-28000.0, top=-3761000.0
2023_RGB_8cm_W26A_8: left=-28000.0, bottom=-3762000.0, right=-27000.0, top=-3761000.0
2023_RGB_8cm_W26A_9: left=-27000.0, bottom=-3762000.0, right=-26000.0, top=-3761000.0
2023_RGB_8cm_W26A_10: left=-26000.0, bottom=-3762000.0, right=-25000.0, top=-3761000.0
2023_RGB_8cm_W26A_11: left=-30000.0, bottom=-3763000.0, right=-29000.0, top=-3762000.0
2023_RGB_8cm_W26A_12: left=-29000.0, bottom=-3763000.0, right=-28000.0, top=-3762000.0
2023_RGB_8cm_W26A_13: left=-28000.0, bottom=-3763000.0, right=-27000.0, top=-3762000.0
2023_RGB_8cm_W26A_14: left=-27000.0, bottom=-3763000.0, right=-26000.0, top=-3762000.0
2023_RGB_8cm_W26A_15: left=-26000.0, bottom=-3763000.0, right=-25000.0, top=-3762000.0
2023_RGB_8cm_W26A_16: left=-30000.0, bottom=-3764000.0, right=-29000.0, top=-3763000.0
2023_RGB_8cm_W26A_17: left=-29000.0, bottom=-3764000.0, right=-28000.0, top=-3763000.0
2023_RGB_8cm_W26A_18: left=-28000.0, bottom=-3764000.0, right=-27000.0, top=-3763000.0
2023_RGB_8cm_W26A_19: left=-27000.0, bottom=-3764000.0, right=-26000.0, top=-3763000.0
2023_RGB_8cm_W26A_20: left=-26000.0, bottom=-3764000.0, right=-25000.0, top=-3763000.0
2023_RGB_8cm_W26A_21: left=-30000.0, bottom=-3765000.0, right=-29000.0, top=-3764000.0
2023_RGB_8cm_W26A_22: left=-29000.0, bottom=-3765000.0, right=-28000.0, top=-3764000.0
2023_RGB_8cm_W26A_23: left=-28000.0, bottom=-3765000.0, right=-27000.0, top=-3764000.0
2023_RGB_8cm_W26A_24: left=-27000.0, bottom=-3765000.0, right=-26000.0, top=-3764000.0
2023_RGB_8cm_W26A_25: left=-26000.0, bottom=-3765000.0, right=-25000.0, top=-3764000.0
2023_RGB_8cm_W26B_1: left=-25000.0, bottom=-3761000.0, right=-24000.0, top=-3760000.0
2023_RGB_8cm_W26B_2: left=-24000.0, bottom=-3761000.0, right=-23000.0, top=-3760000.0
2023_RGB_8cm_W26B_6: left=-25000.0, bottom=-3762000.0, right=-24000.0, top=-3761000.0
2023_RGB_8cm_W26B_7: left=-24000.0, bottom=-3762000.0, right=-23000.0, top=-3761000.0
2023_RGB_8cm_W26B_11: left=-25000.0, bottom=-3763000.0, right=-24000.0, top=-3762000.0
2023_RGB_8cm_W26B_12: left=-24000.0, bottom=-3763000.0, right=-23000.0, top=-3762000.0
2023_RGB_8cm_W26B_13: left=-23000.0, bottom=-3763000.0, right=-22000.0, top=-3762000.0
2023_RGB_8cm_W26B_16: left=-25000.0, bottom=-3764000.0, right=-24000.0, top=-3763000.0
2023_RGB_8cm_W26B_17: left=-24000.0, bottom=-3764000.0, right=-23000.0, top=-3763000.0
2023_RGB_8cm_W26B_18: left=-23000.0, bottom=-3764000.0, right=-22000.0, top=-3763000.0
2023_RGB_8cm_W26B_21: left=-25000.0, bottom=-3765000.0, right=-24000.0, top=-3764000.0
2023_RGB_8cm_W26B_22: left=-24000.0, bottom=-3765000.0, right=-23000.0, top=-3764000.0
2023_RGB_8cm_W26B_23: left=-23000.0, bottom=-3765000.0, right=-22000.0, top=-3764000.0
2023_RGB_8cm_W26C_1: left=-30000.0, bottom=-3766000.0, right=-29000.0, top=-3765000.0
2023_RGB_8cm_W26C_2: left=-29000.0, bottom=-3766000.0, right=-28000.0, top=-3765000.0
2023_RGB_8cm_W26C_3: left=-28000.0, bottom=-3766000.0, right=-27000.0, top=-3765000.0
2023_RGB_8cm_W26C_4: left=-27000.0, bottom=-3766000.0, right=-26000.0, top=-3765000.0
2023_RGB_8cm_W26C_5: left=-26000.0, bottom=-3766000.0, right=-25000.0, top=-3765000.0
2023_RGB_8cm_W26C_6: left=-30000.0, bottom=-3767000.0, right=-29000.0, top=-3766000.0
2023_RGB_8cm_W26C_7: left=-29000.0, bottom=-3767000.0, right=-28000.0, top=-3766000.0
2023_RGB_8cm_W26C_8: left=-28000.0, bottom=-3767000.0, right=-27000.0, top=-3766000.0
2023_RGB_8cm_W26C_9: left=-27000.0, bottom=-3767000.0, right=-26000.0, top=-3766000.0
2023_RGB_8cm_W26C_10: left=-26000.0, bottom=-3767000.0, right=-25000.0, top=-3766000.0
2023_RGB_8cm_W26C_11: left=-30000.0, bottom=-3768000.0, right=-29000.0, top=-3767000.0
2023_RGB_8cm_W26C_12: left=-29000.0, bottom=-3768000.0, right=-28000.0, top=-3767000.0
2023_RGB_8cm_W26C_13: left=-28000.0, bottom=-3768000.0, right=-27000.0, top=-3767000.0
2023_RGB_8cm_W26C_14: left=-27000.0, bottom=-3768000.0, right=-26000.0, top=-3767000.0
2023_RGB_8cm_W26C_15: left=-26000.0, bottom=-3768000.0, right=-25000.0, top=-3767000.0
2023_RGB_8cm_W26C_16: left=-30000.0, bottom=-3769000.0, right=-29000.0, top=-3768000.0
2023_RGB_8cm_W26C_17: left=-29000.0, bottom=-3769000.0, right=-28000.0, top=-3768000.0
2023_RGB_8cm_W26C_18: left=-28000.0, bottom=-3769000.0, right=-27000.0, top=-3768000.0
2023_RGB_8cm_W26C_19: left=-27000.0, bottom=-3769000.0, right=-26000.0, top=-3768000.0
2023_RGB_8cm_W26C_20: left=-26000.0, bottom=-3769000.0, right=-25000.0, top=-3768000.0
2023_RGB_8cm_W26C_21: left=-30000.0, bottom=-3770000.0, right=-29000.0, top=-3769000.0
2023_RGB_8cm_W26C_22: left=-29000.0, bottom=-3770000.0, right=-28000.0, top=-3769000.0
2023_RGB_8cm_W26C_23: left=-28000.0, bottom=-3770000.0, right=-27000.0, top=-3769000.0
2023_RGB_8cm_W26C_24: left=-27000.0, bottom=-3770000.0, right=-26000.0, top=-3769000.0
2023_RGB_8cm_W26C_25: left=-26000.0, bottom=-3770000.0, right=-25000.0, top=-3769000.0
2023_RGB_8cm_W26D_1: left=-25000.0, bottom=-3766000.0, right=-24000.0, top=-3765000.0
2023_RGB_8cm_W26D_2: left=-24000.0, bottom=-3766000.0, right=-23000.0, top=-3765000.0
2023_RGB_8cm_W26D_3: left=-23000.0, bottom=-3766000.0, right=-22000.0, top=-3765000.0
2023_RGB_8cm_W26D_6: left=-25000.0, bottom=-3767000.0, right=-24000.0, top=-3766000.0
2023_RGB_8cm_W26D_7: left=-24000.0, bottom=-3767000.0, right=-23000.0, top=-3766000.0
2023_RGB_8cm_W26D_8: left=-23000.0, bottom=-3767000.0, right=-22000.0, top=-3766000.0
2023_RGB_8cm_W26D_9: left=-22000.0, bottom=-3766999.9999, right=-21000.0, top=-3765999.9999
2023_RGB_8cm_W26D_10: left=-21000.0, bottom=-3766999.9999, right=-20000.0, top=-3765999.9999
2023_RGB_8cm_W26D_11: left=-25000.0, bottom=-3768000.0, right=-24000.0, top=-3767000.0
2023_RGB_8cm_W26D_12: left=-24000.0, bottom=-3768000.0, right=-23000.0, top=-3767000.0
2023_RGB_8cm_W26D_13: left=-23000.0, bottom=-3768000.0, right=-22000.0, top=-3767000.0
2023_RGB_8cm_W26D_14: left=-22000.0, bottom=-3768000.0, right=-21000.0, top=-3767000.0
2023_RGB_8cm_W26D_15: left=-21000.0, bottom=-3767999.9999, right=-20000.0, top=-3766999.9999
2023_RGB_8cm_W26D_16: left=-25000.0, bottom=-3769000.0, right=-24000.0, top=-3768000.0
2023_RGB_8cm_W26D_17: left=-24000.0, bottom=-3769000.0, right=-23000.0, top=-3768000.0
2023_RGB_8cm_W26D_18: left=-23000.0, bottom=-3769000.0, right=-22000.0, top=-3768000.0
2023_RGB_8cm_W26D_19: left=-22000.0, bottom=-3769000.0, right=-21000.0, top=-3768000.0
2023_RGB_8cm_W26D_20: left=-21000.0, bottom=-3769000.0, right=-20000.0, top=-3768000.0
2023_RGB_8cm_W26D_21: left=-25000.0, bottom=-3770000.0, right=-24000.0, top=-3769000.0
2023_RGB_8cm_W26D_22: left=-24000.0, bottom=-3770000.0, right=-23000.0, top=-3769000.0
2023_RGB_8cm_W26D_23: left=-23000.0, bottom=-3770000.0, right=-22000.0, top=-3769000.0
2023_RGB_8cm_W26D_24: left=-22000.0, bottom=-3770000.0, right=-21000.0, top=-3769000.0
2023_RGB_8cm_W26D_25: left=-21000.0, bottom=-3770000.0, right=-20000.0, top=-3769000.0
2023_RGB_8cm_W27A_1: left=-30000.0, bottom=-3771000.0, right=-29000.0, top=-3770000.0
2023_RGB_8cm_W27A_2: left=-29000.0, bottom=-3771000.0, right=-28000.0, top=-3770000.0
2023_RGB_8cm_W27A_3: left=-28000.0, bottom=-3771000.0, right=-27000.0, top=-3770000.0
2023_RGB_8cm_W27A_4: left=-27000.0, bottom=-3771000.0, right=-26000.0, top=-3770000.0
2023_RGB_8cm_W27A_5: left=-26000.0, bottom=-3771000.0, right=-25000.0, top=-3770000.0
2023_RGB_8cm_W27A_6: left=-30000.0, bottom=-3772000.0, right=-29000.0, top=-3771000.0
2023_RGB_8cm_W27A_7: left=-29000.0, bottom=-3772000.0, right=-28000.0, top=-3771000.0
2023_RGB_8cm_W27A_8: left=-28000.0, bottom=-3771939.52, right=-27000.0, top=-3771000.0
2023_RGB_8cm_W27A_9: left=-27000.0, bottom=-3772000.0, right=-26000.0, top=-3771000.0
2023_RGB_8cm_W27A_10: left=-26000.0, bottom=-3772000.0, right=-25000.0, top=-3771000.0
2023_RGB_8cm_W27A_11: left=-30000.0, bottom=-3772135.2, right=-29000.0, top=-3772000.0
2023_RGB_8cm_W27A_12: left=-29000.0, bottom=-3772137.76, right=-28500.24, top=-3772000.0
2023_RGB_8cm_W27A_14: left=-26133.794900000095, bottom=-3772038.32, right=-26000.034900000097, top=-3772000.0
2023_RGB_8cm_W27A_15: left=-26000.0, bottom=-3772154.88, right=-25000.0, top=-3772000.0
2023_RGB_8cm_W27B_1: left=-25000.0, bottom=-3771000.0, right=-24000.0, top=-3770000.0
2023_RGB_8cm_W27B_2: left=-24000.0, bottom=-3771000.0, right=-23000.0, top=-3770000.0
2023_RGB_8cm_W27B_3: left=-23000.0, bottom=-3771000.0, right=-22000.0, top=-3770000.0
2023_RGB_8cm_W27B_4: left=-22000.0, bottom=-3771000.0, right=-21000.0, top=-3770000.0
2023_RGB_8cm_W27B_5: left=-21000.0, bottom=-3771000.0, right=-20000.0, top=-3770000.0
2023_RGB_8cm_W27B_6: left=-25000.0, bottom=-3772000.0, right=-24000.0, top=-3771000.0
2023_RGB_8cm_W27B_7: left=-24000.0, bottom=-3772000.0, right=-23000.0, top=-3771000.0
2023_RGB_8cm_W27B_8: left=-23000.0, bottom=-3772000.0, right=-22000.0, top=-3771000.0
2023_RGB_8cm_W27B_9: left=-22000.0, bottom=-3772000.0, right=-21000.0, top=-3771000.0
2023_RGB_8cm_W27B_10: left=-21000.0, bottom=-3772000.0, right=-20000.0, top=-3771000.0
2023_RGB_8cm_W27B_11: left=-25000.0, bottom=-3772294.72, right=-24000.0, top=-3772000.0
2023_RGB_8cm_W27B_12: left=-24000.0, bottom=-3772530.96, right=-23000.0, top=-3772000.0
2023_RGB_8cm_W27B_13: left=-23000.0, bottom=-3772818.4, right=-22000.0, top=-3772000.0
2023_RGB_8cm_W27B_14: left=-22000.0, bottom=-3773000.0, right=-21000.0, top=-3772000.0
2023_RGB_8cm_W27B_15: left=-21000.0, bottom=-3773000.0, right=-20000.0, top=-3772000.0
2023_RGB_8cm_W27B_19: left=-21246.21470000036, bottom=-3773068.32, right=-20999.97470000036, top=-3773000.0
2023_RGB_8cm_W27B_20: left=-21000.0, bottom=-3773522.24, right=-20000.0, top=-3773000.0
2023_RGB_8cm_W31A_6: left=-40000.0, bottom=-3712000.0, right=-39000.0, top=-3711000.0
2023_RGB_8cm_W31A_11: left=-40000.0, bottom=-3713000.0, right=-39000.0, top=-3712000.0
2023_RGB_8cm_W31A_16: left=-40000.0, bottom=-3714000.0, right=-39000.0, top=-3713000.0
2023_RGB_8cm_W31A_17: left=-39000.0, bottom=-3714000.0, right=-38000.0, top=-3713000.0
2023_RGB_8cm_W31A_21: left=-40000.0, bottom=-3715000.0, right=-39000.0, top=-3714000.0
2023_RGB_8cm_W31A_22: left=-39000.0, bottom=-3715000.0, right=-38000.0, top=-3714000.0
2023_RGB_8cm_W31C_1: left=-40000.0, bottom=-3716000.0, right=-39000.0, top=-3715000.0
2023_RGB_8cm_W31C_6: left=-40000.0, bottom=-3717000.0, right=-39000.0, top=-3716000.0
2023_RGB_8cm_W31C_7: left=-39000.0, bottom=-3717000.0, right=-38000.0, top=-3716000.0
2023_RGB_8cm_W31C_11: left=-40000.0, bottom=-3718000.0, right=-39000.0, top=-3717000.0
2023_RGB_8cm_W31C_12: left=-39000.0, bottom=-3718000.0, right=-38000.0, top=-3717000.0
2023_RGB_8cm_W31C_13: left=-38000.0, bottom=-3718000.0, right=-37000.0, top=-3717000.0
2023_RGB_8cm_W31C_14: left=-37000.0, bottom=-3718000.0, right=-36000.0, top=-3717000.0
2023_RGB_8cm_W31C_15: left=-36000.0, bottom=-3718000.0, right=-35000.0, top=-3717000.0
2023_RGB_8cm_W31C_16: left=-40000.0, bottom=-3719000.0, right=-39000.0, top=-3718000.0
2023_RGB_8cm_W31C_17: left=-39000.0, bottom=-3719000.0, right=-38000.0, top=-3718000.0
2023_RGB_8cm_W31C_18: left=-38000.0, bottom=-3719000.0, right=-37000.0, top=-3718000.0
2023_RGB_8cm_W31C_19: left=-37000.0, bottom=-3719000.0, right=-36000.0, top=-3718000.0
2023_RGB_8cm_W31C_20: left=-36000.0, bottom=-3719000.0, right=-35000.0, top=-3718000.0
2023_RGB_8cm_W31C_21: left=-40000.0, bottom=-3720000.0, right=-39000.0, top=-3719000.0
2023_RGB_8cm_W31C_22: left=-39000.0, bottom=-3720000.0, right=-38000.0, top=-3719000.0
2023_RGB_8cm_W31C_23: left=-38000.0, bottom=-3720000.0, right=-37000.0, top=-3719000.0
2023_RGB_8cm_W31C_24: left=-37000.0, bottom=-3720000.0, right=-36000.0, top=-3719000.0
2023_RGB_8cm_W31C_25: left=-36000.0, bottom=-3720000.0, right=-35000.0, top=-3719000.0
2023_RGB_8cm_W31D_16: left=-35000.0, bottom=-3719000.0, right=-34000.0, top=-3718000.0
2023_RGB_8cm_W31D_21: left=-35000.0, bottom=-3720000.0, right=-34000.0, top=-3719000.0
2023_RGB_8cm_W32A_1: left=-40000.0, bottom=-3721000.0, right=-39000.0, top=-3720000.0
2023_RGB_8cm_W32A_2: left=-39000.0, bottom=-3721000.0, right=-38000.0, top=-3720000.0
2023_RGB_8cm_W32A_3: left=-38000.0, bottom=-3721000.0, right=-37000.0, top=-3720000.0
2023_RGB_8cm_W32A_4: left=-37000.0, bottom=-3721000.0, right=-36000.0, top=-3720000.0
2023_RGB_8cm_W32A_5: left=-36000.0, bottom=-3721000.0, right=-35000.0, top=-3720000.0
2023_RGB_8cm_W32A_6: left=-40000.0, bottom=-3722000.0, right=-39000.0, top=-3721000.0
2023_RGB_8cm_W32A_7: left=-39000.0, bottom=-3722000.0, right=-38000.0, top=-3721000.0
2023_RGB_8cm_W32A_8: left=-38000.0, bottom=-3722000.0, right=-37000.0, top=-3721000.0
2023_RGB_8cm_W32A_9: left=-37000.0, bottom=-3722000.0, right=-36000.0, top=-3721000.0
2023_RGB_8cm_W32A_10: left=-36000.0, bottom=-3722000.0, right=-35000.0, top=-3721000.0
2023_RGB_8cm_W32A_11: left=-40000.0, bottom=-3723000.0, right=-39000.0, top=-3722000.0
2023_RGB_8cm_W32A_12: left=-39000.0, bottom=-3723000.0, right=-38000.0, top=-3722000.0
2023_RGB_8cm_W32A_13: left=-38000.0, bottom=-3723000.0, right=-37000.0, top=-3722000.0
